year,ls_number,name,party,gender,portfolio,rank,appointment_begin,appointment_end,house,constituency,pid,State,start_source,end_source,comments,type_begin,type_end
2014,16,GOPINATHRAO MUNDE ,BJP,M,Panchayati Raj,CM,27/05/14,03/06/14,Lok Sabha,BEED,15_Maharashtra_39_0_1,Maharashtra,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_11.pdf,,start_of_term,mid_term
2014,16,NARENDRA SINGH TOMAR,BJP,M,Panchayati Raj,CM,05/07/16,30/05/19,Lok Sabha,GWALIOR,16_Madhya_Pradesh_3_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,,mid_term,end_of_term
1998,12,NITISH KUMAR,SAP,M,Railways,CM,19/03/98,06/08/99,Lok Sabha,BARH,12_Bihar_18_0_1,Bihar,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1656.pdf,,start_of_term,mid_term
1998,12,NITISH KUMAR,SAP,M,Surface Transport,CM,09/04/99,06/08/99,Lok Sabha,BARH,12_Bihar_18_0_1,Bihar,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1652.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1656.pdf,,mid_term,mid_term
1999,13,NITISH KUMAR,JD(U),M,Surface Transport,CM,13/10/99,22/11/99,Lok Sabha,BARH,13_Bihar_18_0_1,Bihar,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1753.pdf,,start_of_term,mid_term
1999,13,NITISH KUMAR,JD(U),M,Agriculture,CM,22/11/99,03/03/00,Lok Sabha,BARH,13_Bihar_18_0_1,Bihar,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1753.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1661.pdf,,mid_term,mid_term
1999,13,NITISH KUMAR,JD(U),M,Agriculture,CM,27/05/00,22/07/01,Lok Sabha,BARH,13_Bihar_18_0_1,Bihar,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1666.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1685.pdf,,mid_term,mid_term
1999,13,NITISH KUMAR,JD(U),M,Railways,CM,20/03/01,22/05/04,Lok Sabha,BARH,13_Bihar_18_0_1,Bihar,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1683.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,,mid_term,end_of_term
1999,13,O. RAJAGOPAL,BJP,M,"Law, Justice, and Company Affairs",MoS,13/10/99,24/07/00,Rajya Sabha,NA,NA ,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1668.pdf,,start_of_term,mid_term
1999,13,O. RAJAGOPAL,BJP,M,Parliamentary Affairs,MoS,22/11/99,29/01/03,Rajya Sabha,NA,NA ,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1753.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,,mid_term,mid_term
1999,13,O. RAJAGOPAL,BJP,M,Railways,MoS,31/08/00,01/07/02,Rajya Sabha,NA,NA ,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1670.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1704.pdf,,mid_term,mid_term
1999,13,O. RAJAGOPAL,BJP,M,Urban Development and Poverty Alleviation,MoS,01/07/02,29/01/03,Rajya Sabha,NA,NA ,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1704.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,,mid_term,mid_term
1999,13,O. RAJAGOPAL,BJP,M,Defence,MoS,29/01/03,22/05/04,Rajya Sabha,NA,NA ,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,,mid_term,end_of_term
1999,13,O. RAJAGOPAL,BJP,M,Parliamentary Affairs,MoS,30/01/03,22/05/04,Rajya Sabha,NA,NA ,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1713.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,,mid_term,end_of_term
1998,12,OMAK APANG,AC,M,Tourism,MoS,19/03/98,13/10/99,Lok Sabha,ARUNACHAL WEST,12_Arunachal_Pradesh_1_0_1,Arunachal_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf,,start_of_term,end_of_term
1999,13,OMAR FAROOQ ABDULLAH,JKN,M,Commerce and Industry,MoS,13/10/99,22/07/01,Lok Sabha,SRINAGAR,13_Jammu_&_Kashmir_2_0_1,Jammu_&_Kashmir,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1685.pdf,,start_of_term,mid_term
1999,13,OMAR FAROOQ ABDULLAH,JKN,M,External Affairs,MoS,22/07/01,24/12/02,Lok Sabha,SRINAGAR,13_Jammu_&_Kashmir_2_0_1,Jammu_&_Kashmir,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1685.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1709.pdf,,mid_term,mid_term
2004,14,OSCAR FERNANDES,INC,M,Statistics and Programme Implementation,MoS(IC),22/05/04,29/01/06,Rajya Sabha,NA,NA ,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1477.pdf,,start_of_term,mid_term
2004,14,OSCAR FERNANDES,INC,M,Overseas Indian Affairs,MoS(IC),18/11/05,29/01/06,Rajya Sabha,NA,NA ,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1462.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1477.pdf,,mid_term,mid_term
2004,14,OSCAR FERNANDES,INC,M,Youth Affairs and Sports,MoS(IC),18/11/05,29/01/06,Rajya Sabha,NA,NA ,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1462.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1477.pdf,,mid_term,mid_term
2004,14,OSCAR FERNANDES,INC,M,Minister Without Portfolio,MoS(IC),29/01/06,24/10/06,Rajya Sabha,NA,NA ,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1477.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1482.pdf,,mid_term,mid_term
2004,14,OSCAR FERNANDES,INC,M,Labour and Employment,MoS(IC),24/10/06,03/03/09,Rajya Sabha,NA,NA ,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1482.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1453.pdf,,mid_term,mid_term
2009,15,OSCAR FERNANDES,INC,M,Road Transport and Highways,CM,17/06/13,26/05/14,Rajya Sabha,NA,NA ,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_867.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,mid_term,end_of_term
2009,15,OSCAR FERNANDES,INC,M,Labour and Employment,CM,15/12/13,26/05/14,Rajya Sabha,NA,NA ,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_866.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,mid_term,end_of_term
1991,10,P. A. SANGMA,INC,M,Coal,MoS(IC),21/06/91,18/01/93,Lok Sabha,TURA,10_Meghalaya_2_0_1,Meghalaya,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf,,start_of_term,mid_term
1991,10,P. A. SANGMA,INC,M,Labour,MoS(IC),10/07/92,10/02/95,Lok Sabha,TURA,10_Meghalaya_2_0_1,Meghalaya,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1528.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1579.pdf,,mid_term,mid_term
1991,10,P. A. SANGMA,INC,M,Labour,CM,10/02/95,15/09/95,Lok Sabha,TURA,10_Meghalaya_2_0_1,Meghalaya,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1579.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1591.pdf,,mid_term,mid_term
1991,10,P. A. SANGMA,INC,M,Information and Broadcasting,CM,15/09/95,16/05/96,Lok Sabha,TURA,10_Meghalaya_2_0_1,Meghalaya,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1591.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,mid_term,end_of_term
1999,13,P. C. THOMAS,KEC(M),M,Law and Justice,MoS,24/05/03,22/05/04,Lok Sabha,MUVATTUPUZHA,13_Kerala_12_0_1,Kerala,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1719.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,,mid_term,end_of_term
1991,10,P. CHIDAMBARAM,INC,M,Commerce,MoS(IC),21/06/91,09/07/92,Lok Sabha,SIVAGANGA,10_Tamil_Nadu_33_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1527.pdf,,start_of_term,mid_term
1991,10,P. CHIDAMBARAM,INC,M,Commerce,MoS(IC),10/02/95,03/04/96,Lok Sabha,SIVAGANGA,10_Tamil_Nadu_33_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1579.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1604.pdf,,mid_term,mid_term
1996,11,P. CHIDAMBARAM,TMC(M),M,"Law, Justice, and Company Affairs",CM,01/06/96,29/06/96,Lok Sabha,SIVAGANGA,11_Tamil_Nadu_33_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1612.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1614.pdf,,mid_term,mid_term
1996,11,P. CHIDAMBARAM,TMC(M),M,Finance,CM,01/06/96,21/04/97,Lok Sabha,SIVAGANGA,11_Tamil_Nadu_33_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1612.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1622.pdf,,mid_term,mid_term
1996,11,P. CHIDAMBARAM,TMC(M),M,Finance,CM,01/05/97,19/03/98,Lok Sabha,SIVAGANGA,11_Tamil_Nadu_33_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1626.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1637.pdf,,mid_term,end_of_term
2004,14,P. CHIDAMBARAM,INC,M,Finance,CM,22/05/04,30/11/08,Lok Sabha,SIVAGANGA,14_Tamil_Nadu_33_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1490.pdf,,start_of_term,mid_term
2004,14,P. CHIDAMBARAM,INC,M,Home Affairs,CM,30/11/08,22/05/09,Lok Sabha,SIVAGANGA,14_Tamil_Nadu_33_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1490.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,mid_term,end_of_term
2009,15,P. CHIDAMBARAM,INC,M,Home Affairs,CM,23/05/09,31/07/12,Lok Sabha,SIVAGANGA,15_Tamil_Nadu_31_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_940.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_888.pdf,,start_of_term,mid_term
2009,15,P. CHIDAMBARAM,INC,M,Finance,CM,31/07/12,26/05/14,Lok Sabha,SIVAGANGA,15_Tamil_Nadu_31_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_888.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,mid_term,end_of_term
1991,10,P. J. KURIEN,INC,M,Industry,MoS,21/06/91,17/01/93,Lok Sabha,MAVELIKARA,10_Kerala_16_0_1,Kerala,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1551.pdf,,start_of_term,mid_term
1991,10,P. J. KURIEN,INC,M,Commerce,MoS,10/07/92,17/01/93,Lok Sabha,MAVELIKARA,10_Kerala_16_0_1,Kerala,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1528.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1551.pdf,,mid_term,mid_term
1991,10,P. J. KURIEN,INC,M,Non-Conventional Energy Sources,MoS,15/09/95,16/05/96,Lok Sabha,MAVELIKARA,10_Kerala_16_0_1,Kerala,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1591.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,mid_term,end_of_term
1991,10,P. K. THUNGON,INC,M,Industry,MoS,21/06/91,18/01/93,Lok Sabha,ARUNACHAL WEST,10_Arunachal_Pradesh_1_0_1,Arunachal_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf,,start_of_term,mid_term
1991,10,P. K. THUNGON,INC,M,Urban Development,MoS,18/01/93,13/09/95,Lok Sabha,ARUNACHAL WEST,10_Arunachal_Pradesh_1_0_1,Arunachal_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1589.pdf,,mid_term,mid_term
1991,10,P. K. THUNGON,INC,M,Water Resources,MoS,19/02/93,10/02/95,Lok Sabha,ARUNACHAL WEST,10_Arunachal_Pradesh_1_0_1,Arunachal_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1555.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1579.pdf,,mid_term,mid_term
1991,10,P. M. SAYEED,INC,M,Home Affairs,MoS,19/01/93,15/09/95,Lok Sabha,LAKSHADWEEP,10_Lakshadweep_1_0_1,Lakshadweep,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1554.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1591.pdf,,mid_term,mid_term
1991,10,P. M. SAYEED,INC,M,Information and Broadcasting,MoS,15/09/95,16/05/96,Lok Sabha,LAKSHADWEEP,10_Lakshadweep_1_0_1,Lakshadweep,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1591.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,mid_term,end_of_term
1999,13,P. RADHAKRISHNAN,BJP,M,Youth Affairs and Sports,MoS,30/09/00,30/01/03,Lok Sabha,NAGERCOIL,13_Tamil_Nadu_39_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1673.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1713.pdf,,mid_term,mid_term
1999,13,P. RADHAKRISHNAN,BJP,M,Urban Development and Poverty Alleviation,MoS,30/01/03,08/09/03,Lok Sabha,NAGERCOIL,13_Tamil_Nadu_39_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1713.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1723.pdf,,mid_term,mid_term
1999,13,P. RADHAKRISHNAN,BJP,M,Road Transport and Highways,MoS,08/09/03,22/05/04,Lok Sabha,NAGERCOIL,13_Tamil_Nadu_39_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1723.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,,mid_term,end_of_term
1991,10,P. V. NARASIMHA RAO,INC,M,Defence,CM,21/06/91,26/06/91,Lok Sabha,NANDYAL,10_Andhra_Pradesh_27_1_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1545.pdf,,start_of_term,mid_term
1991,10,P. V. NARASIMHA RAO,INC,M,Civil Supplies and Public Distribution,CM,21/06/91,18/01/93,Lok Sabha,NANDYAL,10_Andhra_Pradesh_27_1_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf,,start_of_term,mid_term
1991,10,P. V. NARASIMHA RAO,INC,M,Chemicals and Fertilizers,CM,21/06/91,17/02/94,Lok Sabha,NANDYAL,10_Andhra_Pradesh_27_1_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1530.pdf,,start_of_term,mid_term
1991,10,P. V. NARASIMHA RAO,INC,M,Rural Development,CM,21/06/91,11/06/95,Lok Sabha,NANDYAL,10_Andhra_Pradesh_27_1_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1584.pdf,,start_of_term,mid_term
1991,10,P. V. NARASIMHA RAO,INC,M,Industry,CM,21/06/91,11/06/95,Lok Sabha,NANDYAL,10_Andhra_Pradesh_27_1_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1584.pdf,,start_of_term,mid_term
1991,10,P. V. NARASIMHA RAO,INC,M,"Personnel, Public Grievances and Pensions",CM,21/06/91,16/05/96,Lok Sabha,NANDYAL,10_Andhra_Pradesh_27_1_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,start_of_term,end_of_term
1991,10,P. V. NARASIMHA RAO,INC,M,Science and Technology,CM,21/06/91,16/05/96,Lok Sabha,NANDYAL,10_Andhra_Pradesh_27_1_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,start_of_term,end_of_term
1991,10,P. V. NARASIMHA RAO,INC,M,Ocean Development,CM,21/06/91,16/05/96,Lok Sabha,NANDYAL,10_Andhra_Pradesh_27_1_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,start_of_term,end_of_term
1991,10,P. V. NARASIMHA RAO,INC,M,Electronics,CM,21/06/91,16/05/96,Lok Sabha,NANDYAL,10_Andhra_Pradesh_27_1_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,start_of_term,end_of_term
1991,10,P. V. NARASIMHA RAO,INC,M,Atomic Energy,CM,21/06/91,16/05/96,Lok Sabha,NANDYAL,10_Andhra_Pradesh_27_1_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,start_of_term,end_of_term
1991,10,P. V. NARASIMHA RAO,INC,M,Space,CM,21/06/91,16/05/96,Lok Sabha,NANDYAL,10_Andhra_Pradesh_27_1_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,start_of_term,end_of_term
1991,10,P. V. NARASIMHA RAO,INC,M,Labour,CM,24/02/92,10/07/92,Lok Sabha,NANDYAL,10_Andhra_Pradesh_27_1_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1524.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1528.pdf,,mid_term,mid_term
1991,10,P. V. NARASIMHA RAO,INC,M,External Affairs,CM,31/03/92,18/01/93,Lok Sabha,NANDYAL,10_Andhra_Pradesh_27_1_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1525.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf,,mid_term,mid_term
1991,10,P. V. NARASIMHA RAO,INC,M,Non-Conventional Energy Sources,CM,02/07/92,16/05/96,Lok Sabha,NANDYAL,10_Andhra_Pradesh_27_1_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1526.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,mid_term,end_of_term
1991,10,P. V. NARASIMHA RAO,INC,M,Commerce,CM,10/07/92,18/01/93,Lok Sabha,NANDYAL,10_Andhra_Pradesh_27_1_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1528.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf,,mid_term,mid_term
1991,10,P. V. NARASIMHA RAO,INC,M,Human Resource Development,CM,24/12/94,10/02/95,Lok Sabha,NANDYAL,10_Andhra_Pradesh_27_1_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1537.pdf,Exception,"Exception (assumed that if Madhav Rao assumed the position on this date, then the PM must have relinquished it)",mid_term,mid_term
1991,10,P. V. NARASIMHA RAO,INC,M,Human Resource Development,CM,17/01/96,16/05/96,Lok Sabha,NANDYAL,10_Andhra_Pradesh_27_1_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1596.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,"Exception (Book Kendriya Mantriparishad, 1947-2011,  Page 7-8)",mid_term,end_of_term
1991,10,P. V. RANGAYYA NAIDU,INC,M,Communications,DM,21/06/91,18/01/93,Lok Sabha,KHAMMAM,10_Andhra_Pradesh_40_0_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf,,start_of_term,mid_term
1991,10,P. V. RANGAYYA NAIDU,INC,M,Power,MoS,18/01/93,10/02/95,Lok Sabha,KHAMMAM,10_Andhra_Pradesh_40_0_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1579.pdf,,mid_term,mid_term
1991,10,P. V. RANGAYYA NAIDU,INC,M,Water Resources,MoS,10/02/95,16/05/96,Lok Sabha,KHAMMAM,10_Andhra_Pradesh_40_0_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1579.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,mid_term,end_of_term
2004,14,P.M. SAYEED,INC,M,Power,CM,22/05/04,18/12/05,Rajya Sabha,NA,NA ,Delhi,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,Rajya Sabha Former Members List,Exception (death),start_of_term,death_of_minister
2014,16,NIHAL CHAND CHAUHAN MEGHWAL,BJP,M,Panchayati Raj,MoS,09/11/14,05/07/16,Lok Sabha,GANGANAGAR,16_Rajasthan_1_0_1,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_7.pdf,,mid_term,mid_term
2014,16,NITIN JAIRAM GADKARI,BJP,M,Panchayati Raj,CM,04/06/14,09/11/14,Lok Sabha,NAGPUR,16_Maharashtra_10_0_1,Maharashtra,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_11.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,,mid_term,mid_term
2014,16,PARSHOTTAM RUPALA ,BJP,M,Panchayati Raj,MoS,05/07/16,30/05/19,Rajya Sabha,NA,NA ,Gujarat,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,,mid_term,end_of_term
